Sample Date,Location,Site #,Chlorophyll A,Copper,Dissolved Oxygen,Salinity,Specific Conductance,Total Nitrogen,Total Phosphorus,Turbidity
8/23/06,#111 S. FORK MID R. @ N.E. 15,111.0,46.3,,4.75,4.64,8760.0,0.965,0.066,1.4
8/4/08,#111 S. FORK MID R. @ N.E. 15,111.0,11.8,,4.58,3.82,7380.0,1.62,0.042,1.6
4/29/10,#111 S. FORK MID R. @ N.E. 15,111.0,9.58,,4.87,0.366,1340.0,0.921,0.041,2.7
8/29/18,#111 S. FORK MID R. @ N.E. 15,111.0,12.8,,4.05,2.69,5060.0,,0.092,1.1
7/30/12,#111 S. FORK MID R. @ N.E. 15,111.0,19.8,,5.26,0.796,2120.0,1.12,0.056,3.0
2/27/18,#111 S. FORK MID R. @ N.E. 15,111.0,9.93,,5.5,17.5,28700.0,,,2.5
3/10/15,#111 S. FORK MID R. @ N.E. 15,111.0,4.7,,5.62,17.7,28700.0,,,1.3
5/12/08,#111 S. FORK MID R. @ N.E. 15,111.0,9.56,,5.15,22.5,35800.0,0.696,0.067,1.3
10/26/09,#111 S. FORK MID R. @ N.E. 15,111.0,5.62,,5.11,7.14,12800.0,0.816,0.049,0.95
5/14/07,#111 S. FORK MID R. @ N.E. 15,111.0,6.94,,4.6,25.6,40200.0,0.814,0.082,0.95
8/2/10,#111 S. FORK MID R. @ N.E. 15,111.0,4.95,,5.56,9.94,17200.0,0.755,0.045,1.2
10/25/10,#111 S. FORK MID R. @ N.E. 15,111.0,3.47,,4.83,9.88,17100.0,0.881,0.053,1.0
2/13/13,#111 S. FORK MID R. @ N.E. 15,111.0,3.05,,5.83,25.4,39000.0,0.476,0.059,1.2
8/7/13,#111 S. FORK MID R. @ N.E. 15,111.0,8.95,,3.76,2.06,3960.0,1.223,0.057,1.7
11/29/06,#111 S. FORK MID R. @ N.E. 15,111.0,2.02,,6.04,18.8,30500.0,0.954,0.05,0.95
2/18/20,#111 S. FORK MID R. @ N.E. 15,111.0,2.82,,3.85,11.0,18400.0,0.884,0.073,1.3
2/18/08,#111 S. FORK MID R. @ N.E. 15,111.0,2.44,,4.42,12.5,21100.0,1.28,0.071,1.4
10/24/11,#111 S. FORK MID R. @ N.E. 15,111.0,4.23,,4.16,2.4,4950.0,1.33,0.063,1.1
5/20/14,#111 S. FORK MID R. @ N.E. 15,111.0,5.58,,5.58,16.1,26100.0,,,1.3
5/28/19,#111 S. FORK MID R. @ N.E. 15,111.0,6.39,,4.86,18.6,30300.0,0.4217,0.094,2.1
11/28/12,#111 S. FORK MID R. @ N.E. 15,111.0,2.25,,6.28,19.7,31800.0,0.586,0.065,1.2
11/8/21,#111 S. FORK MID R. @ N.E. 15,111.0,1.65,,4.28,6.13,11000.0,0.906,0.045,1.4
6/26/18,#111 S. FORK MID R. @ N.E. 15,111.0,18.9,,4.53,1.65,3210.0,0.942,0.043,2.7
6/1/06,#111 S. FORK MID R. @ N.E. 15,111.0,35.5,,9.64,12.4,21100.0,0.989,0.054,1.9
2/19/07,#111 S. FORK MID R. @ N.E. 15,111.0,2.32,,6.09,12.3,20800.0,0.875,0.066,1.1
8/25/15,#111 S. FORK MID R. @ N.E. 15,111.0,12.1,,4.59,21.2,34200.0,0.541,0.037,1.2
11/17/15,#111 S. FORK MID R. @ N.E. 15,111.0,1.63,,4.86,9.1,15700.0,0.772,0.085,1.4
12/10/20,#111 S. FORK MID R. @ N.E. 15,111.0,4.06,,5.01,1.59,3240.0,1.0452,0.061,1.4
12/16/15,#111 S. FORK MID R. @ N.E. 15,111.0,,,3.66,2.77,5170.0,1.18,0.064,
9/14/20,#111 S. FORK MID R. @ N.E. 15,111.0,7.86,,3.29,0.4,832.0,1.03,0.034,2.1
11/6/18,#111 S. FORK MID R. @ N.E. 15,111.0,6.96,,4.45,18.5,30000.0,,0.109,1.3
5/2/17,#111 S. FORK MID R. @ N.E. 15,111.0,10.5,,5.73,25.1,39500.0,,0.029,1.7
6/2/15,#111 S. FORK MID R. @ N.E. 15,111.0,11.3,,4.69,20.7,33300.0,,,2.2
2/1/10,#111 S. FORK MID R. @ N.E. 15,111.0,1.71,,5.61,17.1,28000.0,0.755,0.044,1.4
12/6/16,#111 S. FORK MID R. @ N.E. 15,111.0,1.83,,4.0,19.2,31100.0,0.66,0.038,0.75
6/22/09,#111 S. FORK MID R. @ N.E. 15,111.0,16.3,,5.23,1.81,3930.0,0.96,0.044,2.6
2/19/14,#111 S. FORK MID R. @ N.E. 15,111.0,3.63,,5.93,7.57,13100.0,,,0.9
2/1/10,#112 N. FORK MID R. @ N.E. 16,112.0,1.33,,5.86,19.7,31700.0,0.725,0.043,1.2
4/11/11,#112 N. FORK MID R. @ N.E. 16,112.0,7.46,,6.0,23.9,37700.0,0.387,0.046,1.1
8/12/14,#112 N. FORK MID R. @ N.E. 16,112.0,7.55,,4.46,0.99,1960.0,,,1.8
3/1/16,#112 N. FORK MID R. @ N.E. 16,112.0,10.5,,8.26,1.78,3480.0,,0.039,2.4
6/2/15,#112 N. FORK MID R. @ N.E. 16,112.0,7.18,,4.83,18.7,30400.0,,,1.9
10/26/09,#112 N. FORK MID R. @ N.E. 16,112.0,2.92,,4.83,6.46,11700.0,0.849,0.032,0.9
3/2/09,#112 N. FORK MID R. @ N.E. 16,112.0,1.79,,6.43,25.9,40500.0,0.455,,1.1
8/25/15,#112 N. FORK MID R. @ N.E. 16,112.0,6.87,,4.99,18.4,29900.0,0.583,0.086,1.0
8/7/13,#112 N. FORK MID R. @ N.E. 16,112.0,8.42,,3.71,2.43,4280.0,1.105,0.059,1.4
11/8/21,#112 N. FORK MID R. @ N.E. 16,112.0,1.03,,4.6,12.4,20900.0,0.787,0.058,1.2
8/30/21,#112 N. FORK MID R. @ N.E. 16,112.0,5.75,,5.08,10.8,17400.0,0.575,0.066,0.85
10/25/10,#112 N. FORK MID R. @ N.E. 16,112.0,3.06,,4.85,6.99,12600.0,1.03,0.051,1.1
8/20/07,#112 N. FORK MID R. @ N.E. 16,112.0,7.96,,4.75,8.52,15000.0,1.45,0.061,1.3
12/16/15,#112 N. FORK MID R. @ N.E. 16,112.0,,,4.28,1.2,2310.0,1.26,0.05,
3/11/19,#112 N. FORK MID R. @ N.E. 16,112.0,1.96,,5.95,20.5,37500.0,0.4975,0.055,1.1
12/6/16,#112 N. FORK MID R. @ N.E. 16,112.0,1.93,,3.81,19.8,31600.0,0.643,0.026,1.0
3/7/17,#112 N. FORK MID R. @ N.E. 16,112.0,2.38,,5.91,15.4,25600.0,,,0.95
1/31/11,#112 N. FORK MID R. @ N.E. 16,112.0,2.46,,6.14,14.6,24300.0,0.752,0.057,0.95
6/1/06,#112 N. FORK MID R. @ N.E. 16,112.0,12.2,,7.83,10.9,18700.0,1.06,0.081,1.9
8/31/09,#112 N. FORK MID R. @ N.E. 16,112.0,7.77,,4.86,0.0775,807.0,1.26,0.042,1.4
5/28/19,#112 N. FORK MID R. @ N.E. 16,112.0,5.07,,5.16,15.1,24900.0,0.5453,0.07,1.8
3/10/15,#112 N. FORK MID R. @ N.E. 16,112.0,3.02,,5.81,17.5,28200.0,,,1.2
3/1/21,#112 N. FORK MID R. @ N.E. 16,112.0,3.4,,5.79,15.1,24900.0,0.646,0.07,1.1
4/23/12,#112 N. FORK MID R. @ N.E. 16,112.0,2.1,,5.35,7.43,13300.0,1.03,0.068,1.1
8/2/10,#112 N. FORK MID R. @ N.E. 16,112.0,6.09,,5.07,8.57,15100.0,0.614,0.039,1.0
8/1/11,#112 N. FORK MID R. @ N.E. 16,112.0,3.28,,,19.4,31300.0,0.374,0.09,0.75
12/10/20,#112 N. FORK MID R. @ N.E. 16,112.0,2.29,,4.88,0.63,1220.0,1.1003,0.055,1.5
10/24/11,#112 N. FORK MID R. @ N.E. 16,112.0,4.35,,4.36,1.68,3700.0,1.36,0.062,1.3
5/20/14,#112 N. FORK MID R. @ N.E. 16,112.0,4.1,,5.23,16.9,27300.0,,,1.2
11/14/07,#112 N. FORK MID R. @ N.E. 16,112.0,2.87,,5.45,11.0,18900.0,,,1.2
11/28/12,#112 N. FORK MID R. @ N.E. 16,112.0,1.94,,5.52,19.2,31000.0,0.602,0.068,1.0
5/15/13,#112 N. FORK MID R. @ N.E. 16,112.0,9.89,,4.88,0.72,1500.0,1.687,0.053,2.4
8/23/16,#112 N. FORK MID R. @ N.E. 16,112.0,4.14,,3.92,7.51,13200.0,1.29,0.061,1.2
1/30/12,#112 N. FORK MID R. @ N.E. 16,112.0,,,5.98,21.2,34000.0,0.484,0.053,0.9
5/17/21,#112 N. FORK MID R. @ N.E. 16,112.0,3.92,,,,,0.414,0.132,0.75
2/19/07,#112 N. FORK MID R. @ N.E. 16,112.0,2.39,,6.28,9.72,16900.0,0.902,0.079,1.2
2/22/06,#112 N. FORK MID R. @ N.E. 16,112.0,17.3,,9.54,6.0,11000.0,1.11,0.04,1.8
5/2/17,#112 N. FORK MID R. @ N.E. 16,112.0,4.61,,5.43,25.5,39900.0,,0.032,1.3
5/18/20,#112 N. FORK MID R. @ N.E. 16,112.0,8.57,,5.1,0.77,1550.0,1.0,0.053,3.4
2/19/14,#112 N. FORK MID R. @ N.E. 16,112.0,3.04,,5.93,7.23,13000.0,,,1.0
6/7/16,#112 N. FORK MID R. @ N.E. 16,112.0,3.29,,4.49,18.7,30400.0,0.597,0.069,1.2
11/17/15,#112 N. FORK MID R. @ N.E. 16,112.0,2.14,,4.38,6.89,11900.0,0.977,0.084,1.1
8/26/19,#112 N. FORK MID R. @ N.E. 16,112.0,10.2,,2.88,0.64,1300.0,1.0458,0.056,1.5
9/14/20,#112 N. FORK MID R. @ N.E. 16,112.0,2.76,,4.09,0.3,621.0,1.01,0.029,1.8
7/11/17,#112 N. FORK MID R. @ N.E. 16,112.0,4.84,,3.25,5.74,10200.0,,,0.6
2/18/20,#112 N. FORK MID R. @ N.E. 16,112.0,4.36,,4.3,4.08,7360.0,0.994,0.066,0.95
7/30/12,#112 N. FORK MID R. @ N.E. 16,112.0,17.1,,4.76,0.0672,788.0,1.06,0.061,2.5
2/13/13,#112 N. FORK MID R. @ N.E. 16,112.0,2.35,,6.06,26.3,40100.0,0.378,0.055,1.1
4/29/10,#112 N. FORK MID R. @ N.E. 16,112.0,4.61,,4.92,0.0949,839.0,0.908,0.044,1.9
8/4/08,#112 N. FORK MID R. @ N.E. 16,112.0,6.07,,4.05,3.93,7580.0,1.72,0.041,1.8
5/14/07,#112 N. FORK MID R. @ N.E. 16,112.0,7.69,,5.15,22.2,35300.0,1.1,0.113,1.7
10/23/13,#112 N. FORK MID R. @ N.E. 16,112.0,3.82,,3.56,5.29,9283.0,1.023,0.037,1.3
6/22/09,#112 N. FORK MID R. @ N.E. 16,112.0,8.53,,4.95,1.2,2850.0,0.968,0.04,1.8
8/29/18,#112 N. FORK MID R. @ N.E. 16,112.0,9.08,,3.72,1.08,2140.0,,0.038,1.2
11/6/18,#112 N. FORK MID R. @ N.E. 16,112.0,11.7,,5.68,14.5,24100.0,0.724,0.094,1.9
2/18/08,#112 N. FORK MID R. @ N.E. 16,112.0,2.3,,4.54,10.8,18500.0,1.43,0.091,1.1
10/28/14,#112 N. FORK MID R. @ N.E. 16,112.0,1.97,,4.32,5.51,10041.0,,,1.1
11/29/06,#112 N. FORK MID R. @ N.E. 16,112.0,1.88,,6.1,18.4,29900.0,0.969,0.048,0.8
5/12/08,#112 N. FORK MID R. @ N.E. 16,112.0,2.32,,4.88,16.6,27200.0,0.859,0.077,0.9
11/12/19,#112 N. FORK MID R. @ N.E. 16,112.0,1.78,,4.03,18.8,30400.0,0.6114,0.364,1.0
2/27/18,#112 N. FORK MID R. @ N.E. 16,112.0,9.93,,5.61,10.7,18100.0,,,3.3
8/23/06,#112 N. FORK MID R. @ N.E. 16,112.0,4.02,,3.4,3.72,7220.0,1.14,0.087,1.4
2/20/07,#114 SHERIDAN E OF US 27,114.0,,,,,,,,2.6
8/5/08,#114 SHERIDAN E OF US 27,114.0,,,,,,,,3.1
11/13/07,#114 SHERIDAN E OF US 27,114.0,,,,,,,,9.4
10/27/09,#114 SHERIDAN E OF US 27,114.0,,,,,,,,8.3
11/28/06,#114 SHERIDAN E OF US 27,114.0,,,,,,,,4.7
9/1/09,#114 SHERIDAN E OF US 27,114.0,,,,,,,,9.3
2/21/06,#114 SHERIDAN E OF US 27,114.0,,,,,,,,4.0
8/22/06,#114 SHERIDAN E OF US 27,114.0,,,,,,,,6.8
8/21/07,#114 SHERIDAN E OF US 27,114.0,,,,,,,,3.0
3/3/09,#114 SHERIDAN E OF US 27,114.0,,,,,,,,1.9
6/23/09,#114 SHERIDAN E OF US 27,114.0,,,,,,,,3.3
5/13/08,#114 SHERIDAN E OF US 27,114.0,,,,,,,,4.9
5/15/07,#114 SHERIDAN E OF US 27,114.0,,,,,,,,5.0
5/30/06,#114 SHERIDAN E OF US 27,114.0,,,,,,,,6.1
5/1/17,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,9.85,,4.95,18.0,29300.0,,0.066,4.0
11/20/19,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,1.62,,4.85,13.6,22600.0,0.7542,0.237,1.1
2/29/16,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,1.99,,7.11,0.25,522.0,,0.051,3.3
6/25/18,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,8.82,,3.92,0.23,1760.0,,0.044,1.6
11/7/18,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,12.6,,4.88,18.4,29900.0,,0.157,2.2
8/27/18,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,3.16,,3.91,1.59,3080.0,,0.064,1.2
8/24/15,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,6.89,,4.48,9.12,15600.0,0.755,0.115,2.0
2/26/18,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,13.6,,7.0,9.7,16200.0,,,3.6
6/1/15,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,8.98,,6.48,22.2,35500.0,0.429,0.095,2.0
2/24/20,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,2.42,,5.31,13.7,19800.0,0.772,0.173,1.4
2/22/21,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,3.73,,5.52,13.3,22600.0,0.683,0.15,1.6
6/6/16,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,5.63,,5.21,0.55,751.0,1.475,0.026,1.8
9/11/19,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,13.3,,5.39,0.75,1530.0,1.0155,0.098,2.1
9/1/21,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,7.49,,,,,0.864,0.111,1.3
12/15/20,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,1.23,,8.47,0.02,37.5,1.1492,0.13,1.5
5/19/14,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,7.24,,5.74,16.5,26800.0,1.07,0.063,2.2
8/5/13,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,2.32,,3.83,0.22,456.0,1.167,0.069,3.0
12/17/15,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,,3.64,3.79,1.65,3970.0,,0.095,
12/5/16,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,3.06,,5.93,20.3,37800.0,0.113,0.004,1.5
5/27/21,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,10.8,,,,,0.504,0.194,2.7
10/21/13,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,3.85,,3.99,23.5,37400.0,0.613,0.095,2.1
5/23/19,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,8.13,,4.43,12.4,20800.0,0.5945,0.132,2.4
5/21/20,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,3.49,,4.31,11.4,19600.0,0.826,0.108,1.6
11/9/21,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,3.36,,4.53,12.9,21400.0,0.967,0.134,1.3
3/9/15,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,2.66,,6.61,1.26,2260.0,1.85,0.048,2.9
2/17/14,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,7.01,,6.39,21.8,34600.0,,,2.4
7/10/17,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,3.26,,3.84,0.62,1330.0,,0.057,1.4
11/16/15,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,1.37,,4.79,23.2,36500.0,0.54,0.164,2.0
10/27/14,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,2.73,,4.21,4.01,7630.0,1.611,0.143,2.0
8/11/14,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,4.83,,4.19,0.83,1830.0,1.472,0.091,1.9
3/6/17,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,18.9,,4.2,19.5,32400.0,,,3.0
8/22/16,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,8.71,,4.46,2.93,5500.0,1.92,0.046,1.3
3/6/19,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,14.2,,6.8,3.96,7240.0,0.8494,0.152,3.0
9/22/20,#120 HILLSBORO CANAL W OF DIXIE HWY,120.0,7.62,,4.35,0.28,447.0,1.22,0.104,1.6
12/12/17,#121 PLANTATION CANAL @ US 441,121.0,8.26,,,,,,,
8/30/18,#121 PLANTATION CANAL @ US 441,121.0,18.3,,6.64,0.12,248.5,,0.041999999999999996,4.3
5/3/17,#121 PLANTATION CANAL @ US 441,121.0,2.83,,5.925,0.25,526.5,,0.018500000000000003,5.3
5/18/20,#121 PLANTATION CANAL @ US 441,121.0,9.85,,6.36,0.17,360.0,0.782,0.034,6.1
5/30/19,#121 PLANTATION CANAL @ US 441,121.0,4.8,,7.44,0.28,589.0,1.0363,0.026,4.1
5/17/21,#121 PLANTATION CANAL @ US 441,121.0,9.95,,,,,0.871,0.034,1.7
10/29/14,#121 PLANTATION CANAL @ US 441,121.0,82.3,,8.89,0.13,265.0,1.0475,0.068,16.0
8/26/19,#121 PLANTATION CANAL @ US 441,121.0,14.0,,4.34,0.2,413.0,0.8079,0.026,1.7
8/13/14,#121 PLANTATION CANAL @ US 441,121.0,5.984999999999999,,3.85,0.165,350.5,0.8755,0.0455,1.1
3/8/17,#121 PLANTATION CANAL @ US 441,121.0,1.5350000000000001,,8.440000000000001,0.26,538.5,,,0.45
3/13/19,#121 PLANTATION CANAL @ US 441,121.0,3.38,,7.6,0.26,533.0,1.0004,0.026,3.6
8/16/19,#121 PLANTATION CANAL @ US 441,121.0,-0.048,,,,,0.0017,-0.003,0.067
3/2/16,#121 PLANTATION CANAL @ US 441,121.0,4.13,,9.9,0.13,273.0,,0.016,1.1
12/7/16,#121 PLANTATION CANAL @ US 441,121.0,2.76,,7.665,0.175,369.0,,,1.9
2/19/14,#121 PLANTATION CANAL @ US 441,121.0,9.305,,9.04,0.14500000000000002,305.0,,,1.3
8/7/13,#121 PLANTATION CANAL @ US 441,121.0,19.2,,3.73,0.175,370.5,0.7925,0.0595,1.4
3/3/21,#121 PLANTATION CANAL @ US 441,121.0,9.38,,6.64,0.3,618.0,1.26,0.019,2.2
12/9/20,#121 PLANTATION CANAL @ US 441,121.0,2.8,,5.39,0.17,389.0,0.8572,0.086,1.5
8/26/15,#121 PLANTATION CANAL @ US 441,121.0,3.94,,5.27,0.21,437.5,0.8574999999999999,0.0305,0.55
2/18/20,#121 PLANTATION CANAL @ US 441,121.0,4.89,,7.75,0.18,379.0,,0.011,1.8
8/24/16,#121 PLANTATION CANAL @ US 441,121.0,4.635,,5.85,0.15,312.0,0.6405000000000001,0.0325,0.6
11/8/21,#121 PLANTATION CANAL @ US 441,121.0,3.45,,7.14,0.17,355.0,0.736,0.054,1.6
3/11/15,#121 PLANTATION CANAL @ US 441,121.0,23.136666666666667,,7.390000000000001,0.225,470.5,1.19,0.0495,1.0
11/7/18,#121 PLANTATION CANAL @ US 441,121.0,38.05,,7.455,0.185,395.0,1.26,0.052000000000000005,6.5
6/8/16,#121 PLANTATION CANAL @ US 441,121.0,5.5249999999999995,,5.63,0.2,414.0,0.9464999999999999,-0.001,1.2
6/14/17,#121 PLANTATION CANAL @ US 441,121.0,2.64,,,,,,,
9/16/20,#121 PLANTATION CANAL @ US 441,121.0,13.7,,6.91,0.18,378.0,0.908,0.066,5.4
11/12/19,#121 PLANTATION CANAL @ US 441,121.0,29.6,,8.96,0.17,356.0,0.7622,0.029,4.7
8/23/21,#121 PLANTATION CANAL @ US 441,121.0,10.1,,6.08,0.18,381.0,0.724,0.04,2.5
5/21/14,#121 PLANTATION CANAL @ US 441,121.0,2.33,,7.335,0.13,275.0,1.0030000000000001,-0.028,0.5
11/18/15,#121 PLANTATION CANAL @ US 441,121.0,2.9466666666666668,,7.135,0.11,235.0,0.524,0.020999999999999998,0.65
6/27/18,#121 PLANTATION CANAL @ US 441,121.0,14.9,,5.965,0.185,393.5,0.9135,0.034,2.4
2/28/18,#121 PLANTATION CANAL @ US 441,121.0,8.78,,7.335,0.24,496.0,,,2.9
6/4/15,#121 PLANTATION CANAL @ US 441,121.0,5.395,,6.35,0.18,386.0,0.726,0.08399999999999999,0.9
10/23/13,#121 PLANTATION CANAL @ US 441,121.0,3.9749999999999996,,4.63,0.13,269.5,0.6375,0.0405,1.1
7/12/17,#121 PLANTATION CANAL @ US 441,121.0,6.98,,5.385,0.14500000000000002,326.5,,,3.0
9/18/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,2.29,,4.36,0.35,724.0,1.5098,0.0115,1.2
5/28/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,2.66,,6.62,0.33,678.0,1.2164,0.002,1.3
10/29/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,2.79,,1.32,0.32,659.0,,0.001,1.7
8/23/16,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,2.72,,2.7,0.37,770.0,2.01,0.021,1.0
8/16/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,8.84,,3.21,0.25,521.0,1.1238,0.014,1.6
11/17/15,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.55,,3.95,0.36,737.0,1.75,0.046,0.65
6/7/16,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,2.58,,4.0,0.35,720.0,1.824,-0.006,1.0
8/21/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,3.62,,2.26,0.3,632.0,1.3765,0.008,1.4
8/25/15,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,0.87,,5.22,0.37,771.0,1.536,0.015,0.55
8/7/13,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.96,,0.32,0.28,581.0,1.436,0.029,0.7
6/26/18,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.7,,2.7,0.24,499.0,1.323,-0.01,1.3
12/16/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,6.69,,,,,1.3142,0.012,1.6
7/11/17,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.77,,1.19,0.3,624.0,,0.011,1.2
8/12/14,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.87,,2.63,0.33,691.0,2.062,0.009,2.0
11/6/18,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,0.509,,4.66,0.29,591.0,,0.081,0.55
11/12/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.43,,4.28,0.32,659.0,1.3744,0.01,0.7
7/22/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,4.29,,3.29,0.3,628.0,,0.024,1.8
9/11/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.2,,1.79,0.35,727.0,1.4002,0.006,1.0
12/10/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,0.992,,4.84,0.23,568.0,1.2495,0.018,1.4
9/14/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,5.11,,2.01,0.31,632.0,1.45,0.011,1.7
10/28/14,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,0.64,,4.52,0.3,621.0,0.205,0.044,0.95
6/2/15,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,13.2,,7.5,0.34,705.0,1.18,0.044,2.3
10/3/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.86,,5.43,0.34,697.0,1.3941,0.006,1.0
9/5/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,2.15,,3.09,0.3,614.0,1.4574,0.007,1.0
11/8/21,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,5.75,,4.86,0.26,541.0,1.23,0.005,1.8
9/25/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.3,,5.38,0.34,697.0,1.6257,,1.0
6/24/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,9.14,,3.61,0.29,613.0,,0.0,1.8
12/6/16,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.4,,5.75,0.32,664.0,1.28,0.005,0.65
8/30/21,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,2.78,,5.46,0.29,610.0,1.2,0.003,1.0
3/1/21,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,0.987,,6.0,0.3,616.0,1.32,-0.008,1.0
3/10/15,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.84,,4.6,0.33,683.0,2.15,0.053,17.0
2/18/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.21,,5.95,0.32,663.0,1.361,-0.013,0.95
10/23/13,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.99,,3.22,0.36,738.0,1.63,0.017,0.7
2/19/14,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.62,,6.71,0.29,597.0,,,1.0
3/11/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,0.601,,7.09,0.3,614.0,0.2623,0.008,0.8
3/4/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,0.579,,7.95,0.32,667.0,,0.007,0.3
4/29/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,3.23,,5.04,0.33,690.0,,0.031,19.0
3/1/16,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,2.21,,4.76,0.28,576.0,,0.012,0.8
3/7/17,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,0.318,,7.94,0.34,694.0,,,0.75
5/20/14,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,4.78,,7.93,0.31,634.0,1.62,-0.047,1.2
5/18/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,13.0,,7.35,0.31,639.0,1.37,0.019,2.2
8/26/19,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,4.09,,2.88,0.31,636.0,1.3315,0.005,1.2
2/27/18,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,0.834,,6.4,0.29,595.0,,,0.5
5/17/21,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.93,,,,,1.6,0.017,0.3
8/26/20,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,1.89,,3.38,0.35,722.0,,0.011,1.1
8/29/18,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,2.92,,2.78,0.27,566.0,,0.027,0.95
5/2/17,#122 N NEW RIVER CANAL @ UNIVERSITY DR,122.0,6.57,,7.49,0.27,565.0,,0.02,1.6
6/8/16,#123 N NEW RIVER CANAL @ SECRET WOODS,123.0,8.62,,4.91,3.14,5850.0,1.58,0.034,1.1
